Date,UPI Banks,Volume (Mn) By Customers,Value (Cr) by Customers,Month,Year,Sentiment_Score_GooglePay,Sentiment_Score_PhonePe,Sentiment_Score_Paytm
03-03-2021,Google Pay,765.948743,174894.7511,March,2021,0.765,,-0.7317
04-03-2021,Google Pay,917.7708756,186966.4462,March,2021,,0.2263,
05-03-2021,Google Pay,869.6943335,201138.4078,March,2021,,0,
06-03-2021,Google Pay,823.7189373,153179.4277,March,2021,0.42215,-0.7096,
07-03-2021,Google Pay,1195.118013,229690.9565,March,2021,,,0.9707
08-03-2021,Google Pay,982.9458111,202202.8489,March,2021,-0.62505,0.232033333,
09-03-2021,Google Pay,1008.17338,214086.8246,March,2021,-0.34,0.1531,
10-03-2021,Google Pay,992.1212594,184365.0413,March,2021,,-0.7191,
11-03-2021,Google Pay,947.7686134,192554.8422,March,2021,,0.68495,
12-03-2021,Google Pay,1144.1596,169865.7884,March,2021,-0.77425,0.4055,
13-03-2021,Google Pay,840.28228,214923.3309,March,2021,0.8407,,
14-03-2021,Google Pay,1103.119323,180847.321,March,2021,0.6705,0.9153,
15-03-2021,Google Pay,755.0087797,191846.5787,March,2021,0.4745,0.33665,
16-03-2021,Google Pay,810.8449608,207855.2353,March,2021,-0.2481,0.5612,0.1237
17-03-2021,Google Pay,884.9691895,234728.7596,March,2021,,,
18-03-2021,Google Pay,951.9533551,206418.4842,March,2021,,,
19-03-2021,Google Pay,1024.634419,214593.8987,March,2021,,0,
20-03-2021,Google Pay,969.2993472,187180.3235,March,2021,,0.69,0.2296
21-03-2021,Google Pay,944.9985107,165655.9269,March,2021,,,
22-03-2021,Google Pay,883.0711865,213123.0928,March,2021,0.3045,,
23-03-2021,Google Pay,983.0838214,196790.3527,March,2021,,,
24-03-2021,Google Pay,847.5787173,207384.1973,March,2021,,,
25-03-2021,Google Pay,1075.069708,193110.2845,March,2021,,0.15608,-0.4696
26-03-2021,Google Pay,980.3016113,201619.4025,March,2021,,0.0381,-0.988
27-03-2021,Google Pay,922.8791926,188488.5084,March,2021,-0.2924,0.0387,
28-03-2021,Google Pay,892.6487415,198794.2455,March,2021,0.6124,0.4019,
29-03-2021,Google Pay,981.827754,215915.6797,March,2021,-0.46455,0.3898,-0.8177
30-03-2021,Google Pay,847.5213447,203675.2525,March,2021,0.5376,-0.60085,
31-03-2021,Google Pay,796.3296428,153148.3108,March,2021,,-0.5574,-0.6185
01-03-2021,PhonePe,1125.572646,261477.9377,March,2021,,,-0.4569
02-03-2021,PhonePe,1089.628649,208594.924,March,2021,0.7277,-0.656,
03-03-2021,PhonePe,992.2116253,226539.4795,March,2021,0.765,,-0.7317
04-03-2021,PhonePe,1373.210051,270305.5234,March,2021,,0.2263,
05-03-2021,PhonePe,1387.098726,249122.2861,March,2021,,0,
06-03-2021,PhonePe,1388.446309,255190.596,March,2021,0.42215,-0.7096,
07-03-2021,PhonePe,1097.641833,224179.7091,March,2021,,,0.9707
08-03-2021,PhonePe,1074.533231,233199.7594,March,2021,-0.62505,0.232033333,
09-03-2021,PhonePe,1133.034553,270043.0951,March,2021,-0.34,0.1531,
10-03-2021,PhonePe,1504.215104,250066.5519,March,2021,,-0.7191,
11-03-2021,PhonePe,1207.199122,260827.6222,March,2021,,0.68495,
12-03-2021,PhonePe,1081.994127,219986.3131,March,2021,-0.77425,0.4055,
13-03-2021,PhonePe,1142.883814,233593.8107,March,2021,0.8407,,
14-03-2021,PhonePe,1351.059673,295126.9952,March,2021,0.6705,0.9153,
15-03-2021,PhonePe,1171.461551,222245.5111,March,2021,0.4745,0.33665,
16-03-2021,PhonePe,1147.364116,238130.4234,March,2021,-0.2481,0.5612,0.1237
17-03-2021,PhonePe,1121.037555,245458.2008,March,2021,,,
18-03-2021,PhonePe,964.4206308,217170.7129,March,2021,,,
19-03-2021,PhonePe,1281.491289,247621.3361,March,2021,,0,
20-03-2021,PhonePe,1048.308617,227948.5928,March,2021,,0.69,0.2296
21-03-2021,PhonePe,1502.965784,215880.6601,March,2021,,,
22-03-2021,PhonePe,1156.923656,247176.3789,March,2021,0.3045,,
23-03-2021,PhonePe,1128.290231,256280.8857,March,2021,,,
24-03-2021,PhonePe,943.9940124,279483.6661,March,2021,,,
25-03-2021,PhonePe,1272.240776,255119.5582,March,2021,,0.15608,-0.4696
26-03-2021,PhonePe,1151.454675,257280.992,March,2021,,0.0381,-0.988
27-03-2021,PhonePe,1213.870594,262827.4237,March,2021,-0.2924,0.0387,
28-03-2021,PhonePe,1031.787219,273997.2123,March,2021,0.6124,0.4019,
29-03-2021,PhonePe,1531.191185,220847.4438,March,2021,-0.46455,0.3898,-0.8177
30-03-2021,PhonePe,1256.420198,223582.4219,March,2021,0.5376,-0.60085,
31-03-2021,PhonePe,1159.432907,237012.4673,March,2021,,-0.5574,-0.6185
01-03-2021,Paytm Payments Bank App,330.9425938,40708.73902,March,2021,,,-0.4569
02-03-2021,Paytm Payments Bank App,349.9980842,32797.98387,March,2021,0.7277,-0.656,
03-03-2021,Paytm Payments Bank App,429.8287255,37001.90487,March,2021,0.765,,-0.7317
04-03-2021,Paytm Payments Bank App,316.0437099,37202.76295,March,2021,,0.2263,
05-03-2021,Paytm Payments Bank App,329.0393808,46443.13706,March,2021,,0,
06-03-2021,Paytm Payments Bank App,371.9854052,31444.99118,March,2021,0.42215,-0.7096,
07-03-2021,Paytm Payments Bank App,340.1197235,38245.20219,March,2021,,,0.9707
08-03-2021,Paytm Payments Bank App,289.6744549,33314.90664,March,2021,-0.62505,0.232033333,
09-03-2021,Paytm Payments Bank App,298.4819357,32358.64039,March,2021,-0.34,0.1531,
10-03-2021,Paytm Payments Bank App,344.4418354,34829.89254,March,2021,,-0.7191,
11-03-2021,Paytm Payments Bank App,305.9270889,43673.31531,March,2021,,0.68495,
12-03-2021,Paytm Payments Bank App,303.280654,39729.04988,March,2021,-0.77425,0.4055,
13-03-2021,Paytm Payments Bank App,289.7345575,42547.90408,March,2021,0.8407,,
14-03-2021,Paytm Payments Bank App,375.9283321,40451.54039,March,2021,0.6705,0.9153,
15-03-2021,Paytm Payments Bank App,284.1324237,38342.18283,March,2021,0.4745,0.33665,
16-03-2021,Paytm Payments Bank App,365.3954787,41355.51025,March,2021,-0.2481,0.5612,0.1237
17-03-2021,Paytm Payments Bank App,316.5233813,40418.41275,March,2021,,,
18-03-2021,Paytm Payments Bank App,348.7273948,42380.77547,March,2021,,,
19-03-2021,Paytm Payments Bank App,316.0606256,38938.23335,March,2021,,0,
20-03-2021,Paytm Payments Bank App,295.3870543,37552.08235,March,2021,,0.69,0.2296
21-03-2021,Paytm Payments Bank App,394.7026457,42972.45552,March,2021,,,
22-03-2021,Paytm Payments Bank App,339.9380322,33853.0458,March,2021,0.3045,,
23-03-2021,Paytm Payments Bank App,276.5476268,39507.46299,March,2021,,,
24-03-2021,Paytm Payments Bank App,321.2587515,36603.27478,March,2021,,,
25-03-2021,Paytm Payments Bank App,305.553794,43131.41901,March,2021,,0.15608,-0.4696
26-03-2021,Paytm Payments Bank App,278.0136874,39042.25311,March,2021,,0.0381,-0.988
27-03-2021,Paytm Payments Bank App,366.0121105,38886.81269,March,2021,-0.2924,0.0387,
28-03-2021,Paytm Payments Bank App,350.843488,34335.69155,March,2021,0.6124,0.4019,
29-03-2021,Paytm Payments Bank App,217.8922354,34342.98435,March,2021,-0.46455,0.3898,-0.8177
30-03-2021,Paytm Payments Bank App,336.8897837,41865.30431,March,2021,0.5376,-0.60085,
31-03-2021,Paytm Payments Bank App,348.2852558,33317.03539,March,2021,,-0.5574,-0.6185
01-04-2021,Google Pay,839.7126121,176674.0632,April,2021,,0.224766667,
02-04-2021,Google Pay,868.0927956,173990.6206,April,2021,0.2263,,
03-04-2021,Google Pay,828.6402058,222238.6774,April,2021,,,
04-04-2021,Google Pay,863.0353788,184802.4512,April,2021,0.4588,0.3818,
05-04-2021,Google Pay,800.5153343,185440.0092,April,2021,,,
06-04-2021,Google Pay,833.3644448,215334.2086,April,2021,0.9351,0.8996,0.80905
07-04-2021,Google Pay,855.2066765,164100.586,April,2021,,0.2732,0.9675
08-04-2021,Google Pay,835.573851,192612.1106,April,2021,,0.4168,
09-04-2021,Google Pay,969.7781787,190383.8308,April,2021,,0.3716,
10-04-2021,Google Pay,975.5611033,203660.1555,April,2021,,,
11-04-2021,Google Pay,871.5931233,186532.5849,April,2021,0.14985,,-0.3834
12-04-2021,Google Pay,734.8605173,170682.8438,April,2021,-0.318766667,0.5423,
13-04-2021,Google Pay,801.8620313,258367.1053,April,2021,-0.1439,0.321633333,
14-04-2021,Google Pay,1034.124131,142509.6977,April,2021,0.0398,-0.9387,
15-04-2021,Google Pay,907.0169946,158306.7761,April,2021,0.7003,,-0.6055
16-04-2021,Google Pay,971.1058056,207991.0193,April,2021,-0.30335,0.6549,
17-04-2021,Google Pay,918.1843106,185908.3601,April,2021,0.803666667,0.396733333,0.8591
18-04-2021,Google Pay,1131.118518,174028.0003,April,2021,0.208,-0.5188,0.2036
19-04-2021,Google Pay,822.3118248,165160.5138,April,2021,,-0.2308,
20-04-2021,Google Pay,842.8606498,180619.0248,April,2021,,-0.4588,-0.8677
21-04-2021,Google Pay,752.9569175,206025.5783,April,2021,,,
22-04-2021,Google Pay,767.9502179,220103.8705,April,2021,,,
23-04-2021,Google Pay,883.1286015,201855.3846,April,2021,,,
24-04-2021,Google Pay,932.0469143,173327.2075,April,2021,,,0.6444
25-04-2021,Google Pay,966.0368202,200089.6798,April,2021,-0.3384,,
26-04-2021,Google Pay,1116.323136,211427.1623,April,2021,,,
27-04-2021,Google Pay,838.590869,231773.2031,April,2021,,,-0.4846
28-04-2021,Google Pay,1006.183625,230882.5579,April,2021,,-0.6808,
29-04-2021,Google Pay,887.8772321,220497.7187,April,2021,,-0.0062,-0.9651
30-04-2021,Google Pay,915.1002756,181259.6933,April,2021,-0.4153,0.3222,-0.67575
01-04-2021,PhonePe,1327.952631,222858.9143,April,2021,,0.224766667,
02-04-2021,PhonePe,1255.816689,240875.5569,April,2021,0.2263,,
03-04-2021,PhonePe,1077.484791,227730.7156,April,2021,,,
04-04-2021,PhonePe,1007.001264,205533.1365,April,2021,0.4588,0.3818,
05-04-2021,PhonePe,1557.4134,220086.8836,April,2021,,,
06-04-2021,PhonePe,1230.98619,241726.0566,April,2021,0.9351,0.8996,0.80905
07-04-2021,PhonePe,1080.200532,260568.4829,April,2021,,0.2732,0.9675
08-04-2021,PhonePe,1154.155541,220351.9784,April,2021,,0.4168,
09-04-2021,PhonePe,1101.58064,238382.5778,April,2021,,0.3716,
10-04-2021,PhonePe,1099.277943,214975.0614,April,2021,,,
11-04-2021,PhonePe,995.9037754,190636.7184,April,2021,0.14985,,-0.3834
12-04-2021,PhonePe,1214.995918,207656.9891,April,2021,-0.318766667,0.5423,
13-04-2021,PhonePe,986.1474335,218083.6947,April,2021,-0.1439,0.321633333,
14-04-2021,PhonePe,1333.652066,255688.6467,April,2021,0.0398,-0.9387,
15-04-2021,PhonePe,1217.477391,228988.7088,April,2021,0.7003,,-0.6055
16-04-2021,PhonePe,1300.198977,268874.7438,April,2021,-0.30335,0.6549,
17-04-2021,PhonePe,1153.990065,203282.5249,April,2021,0.803666667,0.396733333,0.8591
18-04-2021,PhonePe,1149.979791,262258.141,April,2021,0.208,-0.5188,0.2036
19-04-2021,PhonePe,1232.513006,223830.0296,April,2021,,-0.2308,
20-04-2021,PhonePe,1212.51767,251292.3589,April,2021,,-0.4588,-0.8677
21-04-2021,PhonePe,1320.80993,210185.9511,April,2021,,,
22-04-2021,PhonePe,1134.807482,242115.6157,April,2021,,,
23-04-2021,PhonePe,1222.094113,245938.1566,April,2021,,,
24-04-2021,PhonePe,972.0745235,239866.0095,April,2021,,,0.6444
25-04-2021,PhonePe,1246.806517,217681.6346,April,2021,-0.3384,,
26-04-2021,PhonePe,1385.661361,210023.9707,April,2021,,,
27-04-2021,PhonePe,1250.671468,229173.7145,April,2021,,,-0.4846
28-04-2021,PhonePe,1193.784619,244919.9796,April,2021,,-0.6808,
29-04-2021,PhonePe,1272.843088,196500.7526,April,2021,,-0.0062,-0.9651
30-04-2021,PhonePe,1150.730716,236151.8052,April,2021,-0.4153,0.3222,-0.67575
01-04-2021,Paytm Payments Bank App,370.9184101,37547.06684,April,2021,,0.224766667,
02-04-2021,Paytm Payments Bank App,296.36872,41795.02742,April,2021,0.2263,,
03-04-2021,Paytm Payments Bank App,283.9709684,41321.4419,April,2021,,,
04-04-2021,Paytm Payments Bank App,332.026623,29887.06369,April,2021,0.4588,0.3818,
05-04-2021,Paytm Payments Bank App,318.9288585,37128.78149,April,2021,,,
06-04-2021,Paytm Payments Bank App,351.1169368,39486.79974,April,2021,0.9351,0.8996,0.80905
07-04-2021,Paytm Payments Bank App,317.2008115,35121.55321,April,2021,,0.2732,0.9675
08-04-2021,Paytm Payments Bank App,297.3917194,38923.13176,April,2021,,0.4168,
09-04-2021,Paytm Payments Bank App,320.1417346,34814.60275,April,2021,,0.3716,
10-04-2021,Paytm Payments Bank App,320.5241711,35329.08519,April,2021,,,
11-04-2021,Paytm Payments Bank App,367.0927781,33788.19031,April,2021,0.14985,,-0.3834
12-04-2021,Paytm Payments Bank App,310.5313367,42158.47568,April,2021,-0.318766667,0.5423,
13-04-2021,Paytm Payments Bank App,326.7150667,31736.62983,April,2021,-0.1439,0.321633333,
14-04-2021,Paytm Payments Bank App,348.3843987,43953.6968,April,2021,0.0398,-0.9387,
15-04-2021,Paytm Payments Bank App,325.9614149,33436.1189,April,2021,0.7003,,-0.6055
16-04-2021,Paytm Payments Bank App,293.0317192,41966.17686,April,2021,-0.30335,0.6549,
17-04-2021,Paytm Payments Bank App,299.955009,34725.21367,April,2021,0.803666667,0.396733333,0.8591
18-04-2021,Paytm Payments Bank App,289.8027738,40027.92758,April,2021,0.208,-0.5188,0.2036
19-04-2021,Paytm Payments Bank App,373.8903644,36085.04647,April,2021,,-0.2308,
20-04-2021,Paytm Payments Bank App,315.9318346,44446.44596,April,2021,,-0.4588,-0.8677
21-04-2021,Paytm Payments Bank App,414.2334796,36664.75853,April,2021,,,
22-04-2021,Paytm Payments Bank App,332.7108329,38498.04438,April,2021,,,
23-04-2021,Paytm Payments Bank App,364.4356455,37173.18322,April,2021,,,
24-04-2021,Paytm Payments Bank App,331.8387018,38076.1285,April,2021,,,0.6444
25-04-2021,Paytm Payments Bank App,357.7779307,39021.51648,April,2021,-0.3384,,
26-04-2021,Paytm Payments Bank App,300.3678383,35855.69549,April,2021,,,
27-04-2021,Paytm Payments Bank App,323.3832448,42904.81879,April,2021,,,-0.4846
28-04-2021,Paytm Payments Bank App,249.000514,35597.86437,April,2021,,-0.6808,
29-04-2021,Paytm Payments Bank App,409.1806591,37413.27095,April,2021,,-0.0062,-0.9651
30-04-2021,Paytm Payments Bank App,274.6083315,38529.21653,April,2021,-0.4153,0.3222,-0.67575
01-05-2021,Google Pay,921.1064246,191706.2572,May,2021,-0.0834,,-0.4122
02-05-2021,Google Pay,827.3194385,197038.4135,May,2021,-0.0258,0.1806,
03-05-2021,Google Pay,1116.714684,179308.5293,May,2021,,,
04-05-2021,Google Pay,1067.160915,199993.8598,May,2021,0.1612,,
05-05-2021,Google Pay,767.7338369,192740.8533,May,2021,-0.122875,0.8074,0.5079
06-05-2021,Google Pay,772.9969942,171923.9511,May,2021,,0.1051,
07-05-2021,Google Pay,1010.352563,227161.5698,May,2021,-0.4666,0.93,0.0528
08-05-2021,Google Pay,782.5282315,139279.4233,May,2021,0.86475,,-0.4832
09-05-2021,Google Pay,847.6887473,157546.6138,May,2021,0.258566667,-0.5106,
10-05-2021,Google Pay,789.6504753,175883.9502,May,2021,0.6749,,-0.49
11-05-2021,Google Pay,706.6754276,182755.1634,May,2021,0.08068,,
12-05-2021,Google Pay,924.0404406,187721.4393,May,2021,-0.0314,,
13-05-2021,Google Pay,1019.630802,192931.5763,May,2021,-0.5927,-0.3655,
14-05-2021,Google Pay,740.1512584,175426.3397,May,2021,-0.0762,0.7506,
15-05-2021,Google Pay,1039.702448,169900.0539,May,2021,,,-0.7051
16-05-2021,Google Pay,1073.839704,209311.0418,May,2021,0.5994,-0.0767,
17-05-2021,Google Pay,897.0855063,178926.3409,May,2021,-0.4973,-0.9761,
18-05-2021,Google Pay,797.381397,201449.9074,May,2021,0.8074,,
19-05-2021,Google Pay,871.6014923,193646.3432,May,2021,-0.31795,,-0.9617
20-05-2021,Google Pay,687.3711509,200368.7979,May,2021,0.290133333,-0.0387,
21-05-2021,Google Pay,814.6700909,184811.2173,May,2021,,0.7964,
22-05-2021,Google Pay,880.8912774,186202.1104,May,2021,-0.212,,
23-05-2021,Google Pay,823.7465973,143242.9413,May,2021,,,
24-05-2021,Google Pay,828.45928,175318.9492,May,2021,0.6119,,
25-05-2021,Google Pay,890.107944,213145.6844,May,2021,0.401433333,,0.9564
26-05-2021,Google Pay,906.5723511,177746.4149,May,2021,-0.3071,,
27-05-2021,Google Pay,982.9598864,193708.1876,May,2021,0.6416,,
28-05-2021,Google Pay,835.6108877,205256.5567,May,2021,0.5423,0.5868,0.7783
29-05-2021,Google Pay,683.453795,169480.074,May,2021,,0.3182,0.802
30-05-2021,Google Pay,951.9225549,243732.6739,May,2021,0.3802,-0.3234,0.7845
31-05-2021,Google Pay,945.0854042,180856.3891,May,2021,,-0.8224,
01-05-2021,PhonePe,1224.402972,238189.0559,May,2021,-0.0834,,-0.4122
02-05-2021,PhonePe,1215.536908,218709.6612,May,2021,-0.0258,0.1806,
03-05-2021,PhonePe,1152.895046,261069.6862,May,2021,,,
04-05-2021,PhonePe,1223.79505,199521.5768,May,2021,0.1612,,
05-05-2021,PhonePe,1085.347771,229460.1477,May,2021,-0.122875,0.8074,0.5079
06-05-2021,PhonePe,1338.525382,209380.1959,May,2021,,0.1051,
07-05-2021,PhonePe,1226.239621,228191.4871,May,2021,-0.4666,0.93,0.0528
08-05-2021,PhonePe,1185.140532,237073.1625,May,2021,0.86475,,-0.4832
09-05-2021,PhonePe,1136.637191,249793.9202,May,2021,0.258566667,-0.5106,
10-05-2021,PhonePe,1237.328074,241908.2842,May,2021,0.6749,,-0.49
11-05-2021,PhonePe,1090.997455,209918.4251,May,2021,0.08068,,
12-05-2021,PhonePe,1058.559878,266274.4579,May,2021,-0.0314,,
13-05-2021,PhonePe,1325.4145,225844.7729,May,2021,-0.5927,-0.3655,
14-05-2021,PhonePe,1178.704963,279417.1765,May,2021,-0.0762,0.7506,
15-05-2021,PhonePe,1290.326601,164224.0364,May,2021,,,-0.7051
16-05-2021,PhonePe,994.1801749,255599.8638,May,2021,0.5994,-0.0767,
17-05-2021,PhonePe,1384.194724,216676.5666,May,2021,-0.4973,-0.9761,
18-05-2021,PhonePe,1013.178817,249082.7676,May,2021,0.8074,,
19-05-2021,PhonePe,1291.354065,243280.2421,May,2021,-0.31795,,-0.9617
20-05-2021,PhonePe,1090.376121,221028.2314,May,2021,0.290133333,-0.0387,
21-05-2021,PhonePe,1103.826907,221639.4268,May,2021,,0.7964,
22-05-2021,PhonePe,1266.555758,257882.7435,May,2021,-0.212,,
23-05-2021,PhonePe,1297.934779,201465.8182,May,2021,,,
24-05-2021,PhonePe,1068.533851,189863.9829,May,2021,0.6119,,
25-05-2021,PhonePe,1245.382481,242101.868,May,2021,0.401433333,,0.9564
26-05-2021,PhonePe,1451.159453,231171.0597,May,2021,-0.3071,,
27-05-2021,PhonePe,1270.177015,205644.959,May,2021,0.6416,,
28-05-2021,PhonePe,1045.58387,205198.1908,May,2021,0.5423,0.5868,0.7783
29-05-2021,PhonePe,1048.405938,206857.1185,May,2021,,0.3182,0.802
30-05-2021,PhonePe,1182.629682,244729.877,May,2021,0.3802,-0.3234,0.7845
31-05-2021,PhonePe,1125.475176,216550.3933,May,2021,,-0.8224,
01-05-2021,Paytm Payments Bank App,259.5747628,34718.30532,May,2021,-0.0834,,-0.4122
02-05-2021,Paytm Payments Bank App,287.5527053,37667.52407,May,2021,-0.0258,0.1806,
03-05-2021,Paytm Payments Bank App,282.5547292,42003.9234,May,2021,,,
04-05-2021,Paytm Payments Bank App,354.0095593,30097.09556,May,2021,0.1612,,
05-05-2021,Paytm Payments Bank App,325.2510033,37936.46456,May,2021,-0.122875,0.8074,0.5079
06-05-2021,Paytm Payments Bank App,306.1784585,39049.05234,May,2021,,0.1051,
07-05-2021,Paytm Payments Bank App,288.9475514,32575.55132,May,2021,-0.4666,0.93,0.0528
08-05-2021,Paytm Payments Bank App,285.327421,34754.89826,May,2021,0.86475,,-0.4832
09-05-2021,Paytm Payments Bank App,270.6434443,28198.79814,May,2021,0.258566667,-0.5106,
10-05-2021,Paytm Payments Bank App,323.2818847,40443.37924,May,2021,0.6749,,-0.49
11-05-2021,Paytm Payments Bank App,273.1598945,39942.06108,May,2021,0.08068,,
12-05-2021,Paytm Payments Bank App,309.4631546,39082.70067,May,2021,-0.0314,,
13-05-2021,Paytm Payments Bank App,285.3045597,32903.56516,May,2021,-0.5927,-0.3655,
14-05-2021,Paytm Payments Bank App,243.916815,32255.90134,May,2021,-0.0762,0.7506,
15-05-2021,Paytm Payments Bank App,323.9265117,39004.38094,May,2021,,,-0.7051
16-05-2021,Paytm Payments Bank App,265.0590765,31579.5066,May,2021,0.5994,-0.0767,
17-05-2021,Paytm Payments Bank App,306.2391291,31881.39738,May,2021,-0.4973,-0.9761,
18-05-2021,Paytm Payments Bank App,305.7168733,32904.35519,May,2021,0.8074,,
19-05-2021,Paytm Payments Bank App,268.2185932,39993.53726,May,2021,-0.31795,,-0.9617
